Categoria_Griglia,Nome_Griglia,Compito_Due,Compito_Tre,Cache_Usata,Sorted_Frontiera,Media_Cache_Hit,Media_Celle_Frontiera,Media_Iterazioni_Condizione,Tempo,Spazio_KB,Massima_Profondita,Esecuzioni_Corrette,Timeout,Destinazione_Irraggiungibile
tipoGriglia,154,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 24160ns,0,234,0,true,false,false
tipoGriglia,154,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 13350ns,0,234,0,true,false,false
tipoGriglia,154,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 25550ns,0,234,0,true,false,false
tipoGriglia,154,V1,PERFORMANCE,true,true,0,0,0,0ms 28000ns,0,234,0,true,false,false
tipoGriglia,155,V1,DEFAULT,false,false,0,0,0,0ms 12810ns,0,234,0,true,false,false
tipoGriglia,155,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 24250ns,0,234,0,true,false,false
tipoGriglia,155,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 13260ns,0,234,0,true,false,false
tipoGriglia,155,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 18380ns,0,234,0,true,false,false
tipoGriglia,155,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14250ns,0,234,0,true,false,false
tipoGriglia,155,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 16120ns,0,234,0,true,false,false
tipoGriglia,155,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 18130ns,0,234,0,true,false,false
tipoGriglia,155,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 15110ns,0,234,0,true,false,false
tipoGriglia,155,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 12500ns,0,234,0,true,false,false
tipoGriglia,155,V1,PERFORMANCE,true,true,0,0,0,0ms 51720ns,0,234,0,true,false,false
tipoGriglia,156,V1,DEFAULT,false,false,0,0,0,0ms 12510ns,0,234,0,true,false,false
tipoGriglia,156,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 17720ns,0,234,0,true,false,false
tipoGriglia,156,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 19780ns,0,234,0,true,false,false
tipoGriglia,156,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 17290ns,0,234,0,true,false,false
tipoGriglia,156,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 12990ns,0,234,0,true,false,false
tipoGriglia,156,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 15040ns,0,234,0,true,false,false
tipoGriglia,156,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 22780ns,0,234,0,true,false,false
tipoGriglia,156,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 18720ns,0,234,0,true,false,false
tipoGriglia,156,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 13110ns,0,234,0,true,false,false
tipoGriglia,156,V1,PERFORMANCE,true,true,0,0,0,0ms 14590ns,0,234,0,true,false,false
tipoGriglia,157,V1,DEFAULT,false,false,0,0,0,0ms 14090ns,0,234,0,true,false,false
tipoGriglia,157,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 22380ns,0,234,0,true,false,false
tipoGriglia,157,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 22780ns,0,234,0,true,false,false
tipoGriglia,157,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 18580ns,0,234,0,true,false,false
tipoGriglia,157,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14560ns,0,234,0,true,false,false
tipoGriglia,157,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 17610ns,0,234,0,true,false,false
tipoGriglia,157,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 25120ns,0,234,0,true,false,false
tipoGriglia,157,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 16590ns,0,234,0,true,false,false
tipoGriglia,157,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 12760ns,0,234,0,true,false,false
tipoGriglia,157,V1,PERFORMANCE,true,true,0,0,0,0ms 17390ns,0,234,0,true,false,false
tipoGriglia,158,V1,DEFAULT,false,false,0,0,0,0ms 14940ns,0,234,0,true,false,false
tipoGriglia,158,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 21310ns,0,234,0,true,false,false
tipoGriglia,158,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 18580ns,0,234,0,true,false,false
tipoGriglia,158,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 20710ns,0,234,0,true,false,false
tipoGriglia,158,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13800ns,0,234,0,true,false,false
tipoGriglia,158,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 45020ns,0,234,0,true,false,false
tipoGriglia,158,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 19390ns,0,234,0,true,false,false
tipoGriglia,158,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 13220ns,0,234,0,true,false,false
tipoGriglia,158,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 15480ns,0,234,0,true,false,false
tipoGriglia,158,V1,PERFORMANCE,true,true,0,0,0,0ms 18910ns,0,234,0,true,false,false
tipoGriglia,159,V1,DEFAULT,false,false,0,0,0,0ms 15340ns,0,234,0,true,false,false
tipoGriglia,159,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 22810ns,0,234,0,true,false,false
tipoGriglia,159,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 13690ns,0,234,0,true,false,false
tipoGriglia,159,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 20450ns,0,234,0,true,false,false
tipoGriglia,159,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13800ns,0,234,0,true,false,false
tipoGriglia,159,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 32040ns,0,234,0,true,false,false
tipoGriglia,159,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 18220ns,0,234,0,true,false,false
tipoGriglia,159,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 16210ns,0,234,0,true,false,false
tipoGriglia,159,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 12970ns,0,234,0,true,false,false
tipoGriglia,159,V1,PERFORMANCE,true,true,0,0,0,0ms 32810ns,0,234,0,true,false,false
tipoGriglia,15,V1,DEFAULT,false,false,0,0,0,0ms 119110ns,2.34,1,true,false,false
tipoGriglia,15,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 188330ns,2.34,1,true,false,false
tipoGriglia,15,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 128700ns,2.34,1,true,false,false
tipoGriglia,15,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 275450ns,2.34,1,true,false,false
tipoGriglia,15,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 98220ns,2.34,1,true,false,false
tipoGriglia,15,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 154070ns,2.34,1,true,false,false
tipoGriglia,15,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 144130ns,2.34,1,true,false,false
tipoGriglia,15,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 110420ns,2.34,1,true,false,false
tipoGriglia,15,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 93180ns,2.34,1,true,false,false
tipoGriglia,15,V1,PERFORMANCE,true,true,0,0,0,0ms 182820ns,2.34,1,true,false,false
tipoGriglia,160,V1,DEFAULT,false,false,0,0,0,0ms 14240ns,0,234,0,true,false,false
tipoGriglia,160,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 27230ns,0,234,0,true,false,false
tipoGriglia,160,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 19950ns,0,234,0,true,false,false
tipoGriglia,160,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 19850ns,0,234,0,true,false,false
tipoGriglia,160,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13400ns,0,234,0,true,false,false
tipoGriglia,160,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 23000ns,0,234,0,true,false,false
tipoGriglia,160,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 30800ns,0,234,0,true,false,false
tipoGriglia,160,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 14160ns,0,234,0,true,false,false
tipoGriglia,160,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 13600ns,0,234,0,true,false,false
tipoGriglia,160,V1,PERFORMANCE,true,true,0,0,0,0ms 16580ns,0,234,0,true,false,false
tipoGriglia,161,V1,DEFAULT,false,false,0,0,0,0ms 15130ns,0,234,0,true,false,false
tipoGriglia,161,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 20440ns,0,234,0,true,false,false
tipoGriglia,161,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 16510ns,0,234,0,true,false,false
tipoGriglia,161,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 18070ns,0,234,0,true,false,false
tipoGriglia,161,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 12650ns,0,234,0,true,false,false
tipoGriglia,161,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 19910ns,0,234,0,true,false,false
tipoGriglia,161,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 29550ns,0,234,0,true,false,false
tipoGriglia,161,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 22970ns,0,234,0,true,false,false
tipoGriglia,161,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 12470ns,0,234,0,true,false,false
tipoGriglia,161,V1,PERFORMANCE,true,true,0,0,0,0ms 17220ns,0,234,0,true,false,false
tipoGriglia,162,V1,DEFAULT,false,false,0,0,0,0ms 17170ns,0,234,0,true,false,false
tipoGriglia,162,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 20090ns,0,234,0,true,false,false
tipoGriglia,162,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 14390ns,0,234,0,true,false,false
tipoGriglia,162,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 20810ns,0,234,0,true,false,false
tipoGriglia,162,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 15170ns,0,234,0,true,false,false
tipoGriglia,162,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 28080ns,0,234,0,true,false,false
tipoGriglia,162,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 24940ns,0,234,0,true,false,false
tipoGriglia,162,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 20630ns,0,234,0,true,false,false
tipoGriglia,162,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 15030ns,0,234,0,true,false,false
tipoGriglia,162,V1,PERFORMANCE,true,true,0,0,0,0ms 20210ns,0,234,0,true,false,false
tipoGriglia,163,V1,DEFAULT,false,false,0,0,0,0ms 16620ns,0,234,0,true,false,false
tipoGriglia,163,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 18810ns,0,234,0,true,false,false
tipoGriglia,163,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 16550ns,0,234,0,true,false,false
tipoGriglia,163,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 20860ns,0,234,0,true,false,false
tipoGriglia,163,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 12820ns,0,234,0,true,false,false
tipoGriglia,163,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 22600ns,0,234,0,true,false,false
tipoGriglia,163,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 15170ns,0,234,0,true,false,false
tipoGriglia,163,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 22680ns,0,234,0,true,false,false
tipoGriglia,163,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 15440ns,0,234,0,true,false,false
tipoGriglia,163,V1,PERFORMANCE,true,true,0,0,0,0ms 33310ns,0,234,0,true,false,false
tipoGriglia,164,V1,DEFAULT,false,false,0,0,0,0ms 20030ns,0,234,0,true,false,false
tipoGriglia,164,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 21040ns,0,234,0,true,false,false
tipoGriglia,164,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 15740ns,0,234,0,true,false,false
tipoGriglia,164,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 30930ns,0,234,0,true,false,false
tipoGriglia,164,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14410ns,0,234,0,true,false,false
tipoGriglia,164,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 20690ns,0,234,0,true,false,false
tipoGriglia,164,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 24270ns,0,234,0,true,false,false
tipoGriglia,164,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 13390ns,0,234,0,true,false,false
tipoGriglia,164,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 13690ns,0,234,0,true,false,false
tipoGriglia,164,V1,PERFORMANCE,true,true,0,0,0,0ms 30970ns,0,234,0,true,false,false
tipoGriglia,165,V1,DEFAULT,false,false,0,0,0,0ms 15080ns,0,234,0,true,false,false
tipoGriglia,165,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 19410ns,0,234,0,true,false,false
tipoGriglia,165,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 13970ns,0,234,0,true,false,false
tipoGriglia,165,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 29610ns,0,234,0,true,false,false
tipoGriglia,165,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14490ns,0,234,0,true,false,false
tipoGriglia,165,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 15260ns,0,234,0,true,false,false
tipoGriglia,165,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 15860ns,0,234,0,true,false,false
tipoGriglia,165,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 12750ns,0,234,0,true,false,false
tipoGriglia,165,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 12770ns,0,234,0,true,false,false
tipoGriglia,165,V1,PERFORMANCE,true,true,0,0,0,0ms 16920ns,0,234,0,true,false,false
tipoGriglia,166,V1,DEFAULT,false,false,0,0,0,0ms 15830ns,0,234,0,true,false,false
tipoGriglia,166,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 21590ns,0,234,0,true,false,false
tipoGriglia,166,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 16200ns,0,234,0,true,false,false
tipoGriglia,166,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 22610ns,0,234,0,true,false,false
tipoGriglia,166,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13930ns,0,234,0,true,false,false
tipoGriglia,166,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 17520ns,0,234,0,true,false,false
tipoGriglia,166,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 30420ns,0,234,0,true,false,false
tipoGriglia,166,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 20020ns,0,234,0,true,false,false
tipoGriglia,166,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 15260ns,0,234,0,true,false,false
tipoGriglia,166,V1,PERFORMANCE,true,true,0,0,0,0ms 16720ns,0,234,0,true,false,false
tipoGriglia,167,V1,DEFAULT,false,false,0,0,0,0ms 12490ns,0,234,0,true,false,false
tipoGriglia,167,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 26640ns,0,234,0,true,false,false
tipoGriglia,167,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 17860ns,0,234,0,true,false,false
tipoGriglia,167,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 18670ns,0,234,0,true,false,false
tipoGriglia,167,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 24850ns,0,234,0,true,false,false
tipoGriglia,167,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 16060ns,0,234,0,true,false,false
tipoGriglia,167,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 28180ns,0,234,0,true,false,false
tipoGriglia,167,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 17780ns,0,234,0,true,false,false
tipoGriglia,167,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 11420ns,0,234,0,true,false,false
tipoGriglia,167,V1,PERFORMANCE,true,true,0,0,0,0ms 19670ns,0,234,0,true,false,false
tipoGriglia,168,V1,DEFAULT,false,false,0,0,0,0ms 12920ns,0,234,0,true,false,false
tipoGriglia,168,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 19670ns,0,234,0,true,false,false
tipoGriglia,168,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 14160ns,0,234,0,true,false,false
tipoGriglia,168,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 20790ns,0,234,0,true,false,false
tipoGriglia,168,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 21000ns,0,234,0,true,false,false
tipoGriglia,168,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 21990ns,0,234,0,true,false,false
tipoGriglia,168,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 24820ns,0,234,0,true,false,false
tipoGriglia,168,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 22830ns,0,234,0,true,false,false
tipoGriglia,168,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 14600ns,0,234,0,true,false,false
tipoGriglia,168,V1,PERFORMANCE,true,true,0,0,0,0ms 28230ns,0,234,0,true,false,false
tipoGriglia,169,V1,DEFAULT,false,false,0,0,0,0ms 12340ns,0,234,0,true,false,false
tipoGriglia,169,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 19320ns,0,234,0,true,false,false
tipoGriglia,169,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 16500ns,0,234,0,true,false,false
tipoGriglia,169,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 30630ns,0,234,0,true,false,false
tipoGriglia,169,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 14640ns,0,234,0,true,false,false
tipoGriglia,169,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 18500ns,0,234,0,true,false,false
tipoGriglia,169,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 19380ns,0,234,0,true,false,false
tipoGriglia,169,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 13020ns,0,234,0,true,false,false
tipoGriglia,169,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 14640ns,0,234,0,true,false,false
tipoGriglia,169,V1,PERFORMANCE,true,true,0,0,0,0ms 26210ns,0,234,0,true,false,false
tipoGriglia,16,V1,DEFAULT,false,false,0,0,0,0ms 136450ns,2.34,1,true,false,false
tipoGriglia,16,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 191640ns,2.34,1,true,false,false
tipoGriglia,16,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 164460ns,2.34,1,true,false,false
tipoGriglia,16,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 265840ns,2.34,1,true,false,false
tipoGriglia,16,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 118780ns,2.34,1,true,false,false
tipoGriglia,16,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 211040ns,2.34,1,true,false,false
tipoGriglia,16,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 153300ns,2.34,1,true,false,false
tipoGriglia,16,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 128010ns,2.34,1,true,false,false
tipoGriglia,16,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 145200ns,2.34,1,true,false,false
tipoGriglia,16,V1,PERFORMANCE,true,true,0,0,0,0ms 182690ns,2.34,1,true,false,false
tipoGriglia,170,V1,DEFAULT,false,false,0,0,0,0ms 16100ns,0,234,0,true,false,false
tipoGriglia,170,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 24140ns,0,234,0,true,false,false
tipoGriglia,170,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 22890ns,0,234,0,true,false,false
tipoGriglia,170,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 26370ns,0,234,0,true,false,false
tipoGriglia,170,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13220ns,0,234,0,true,false,false
tipoGriglia,170,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 16660ns,0,234,0,true,false,false
tipoGriglia,170,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 16740ns,0,234,0,true,false,false
tipoGriglia,170,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 24410ns,0,234,0,true,false,false
tipoGriglia,170,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 16810ns,0,234,0,true,false,false
tipoGriglia,170,V1,PERFORMANCE,true,true,0,0,0,0ms 22390ns,0,234,0,true,false,false
tipoGriglia,171,V1,DEFAULT,false,false,0,0,0,0ms 14130ns,0,234,0,true,false,false
tipoGriglia,171,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 17460ns,0,234,0,true,false,false
tipoGriglia,171,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 12520ns,0,234,0,true,false,false
tipoGriglia,171,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 19200ns,0,234,0,true,false,false
tipoGriglia,171,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 15360ns,0,234,0,true,false,false
tipoGriglia,171,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 15370ns,0,234,0,true,false,false
tipoGriglia,171,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 21390ns,0,234,0,true,false,false
tipoGriglia,171,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 31470ns,0,234,0,true,false,false
tipoGriglia,171,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 11720ns,0,234,0,true,false,false
tipoGriglia,171,V1,PERFORMANCE,true,true,0,0,0,0ms 22790ns,0,234,0,true,false,false
tipoGriglia,172,V1,DEFAULT,false,false,0,0,0,0ms 16520ns,0,234,0,true,false,false
tipoGriglia,172,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 16350ns,0,234,0,true,false,false
tipoGriglia,172,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 11090ns,0,234,0,true,false,false
tipoGriglia,172,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 17460ns,0,234,0,true,false,false
tipoGriglia,172,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 10590ns,0,234,0,true,false,false
tipoGriglia,172,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 15330ns,0,234,0,true,false,false
tipoGriglia,172,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 15410ns,0,234,0,true,false,false
tipoGriglia,172,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 16330ns,0,234,0,true,false,false
tipoGriglia,172,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 24320ns,0,234,0,true,false,false
tipoGriglia,172,V1,PERFORMANCE,true,true,0,0,0,0ms 12470ns,0,234,0,true,false,false
tipoGriglia,173,V1,DEFAULT,false,false,0,0,0,0ms 16700ns,0,234,0,true,false,false
tipoGriglia,173,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 20060ns,0,234,0,true,false,false
tipoGriglia,173,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 12980ns,0,234,0,true,false,false
tipoGriglia,173,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 18590ns,0,234,0,true,false,false
tipoGriglia,173,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13750ns,0,234,0,true,false,false
tipoGriglia,173,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 27500ns,0,234,0,true,false,false
tipoGriglia,173,V1,PERFORMANCE_NO_SORTED_FRONTIERA,true,false,0,0,0,0ms 25350ns,0,234,0,true,false,false
tipoGriglia,173,V1,PERFORMANCE_SORTED_FRONTIERA,false,true,0,0,0,0ms 13280ns,0,234,0,true,false,false
tipoGriglia,173,V1,PERFORMANCE_SVUOTA_FRONTIERA,false,false,0,0,0,0ms 12100ns,0,234,0,true,false,false
tipoGriglia,173,V1,PERFORMANCE,true,true,0,0,0,0ms 16820ns,0,234,0,true,false,false
tipoGriglia,174,V1,DEFAULT,false,false,0,0,0,0ms 16980ns,0,234,0,true,false,false
tipoGriglia,174,V1,PERFORMANCE_CACHE,true,false,0,0,0,0ms 19950ns,0,234,0,true,false,false
tipoGriglia,174,V1,PERFORMANCE_CONDIZIONE_RAFFORZATA,false,false,0,0,0,0ms 33090ns,0,234,0,true,false,false
tipoGriglia,174,V1,PERFORMANCE_FULL,true,true,0,0,0,0ms 22370ns,0,234,0,true,false,false
tipoGriglia,174,V1,PERFORMANCE_NO_CACHE,false,true,0,0,0,0ms 13920ns,0,234,0,true,false,false
tipoGriglia,174,V1,PERFORMANCE_NO_CONDIZIONE_RAFFORZATA,true,true,0,0,0,0ms 39910ns,0,234,0,true,false,false
